#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2660106	1489680	1489680	4383948	4383951	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp14ab	nsp10ab	nsp14ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828871	-	-	-	-	-	-
2660107	1489680	1489680	4383948	4383953	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp16ab	nsp10ab	nsp16ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828873	-	-	-	-	-	-
2660108	1489680	1489680	4383949	4383943	SARS-CoV-1ab-nsp12ab	SARS-CoV-1ab-nsp5ab	nsp12ab	nsp5ab	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660109	1489680	1489670	4383949	4383918	SARS-CoV-1ab-nsp12ab	SARS-CoV-3b	nsp12ab	ORF3b	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P59633	-	NP_828853	-	-	-	-	-	-
2660110	1489680	1489670	4383950	4383918	SARS-CoV-1ab-nsp13ab	SARS-CoV-3b	nsp13ab	ORF3b	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P59633	-	NP_828853	-	-	-	-	-	-
2660111	1489680	1489680	4383951	4383943	SARS-CoV-1ab-nsp14ab	SARS-CoV-1ab-nsp5ab	nsp14ab	nsp5ab	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660112	1489680	1489680	4383951	4383948	SARS-CoV-1ab-nsp14ab	SARS-CoV-1ab-nsp10ab	nsp14ab	nsp10ab	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P0C6X7	-	NP_828868	-	-	-	-	-	-
2660113	1489680	1489670	4383951	4383918	SARS-CoV-1ab-nsp14ab	SARS-CoV-3b	nsp14ab	ORF3b	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P59633	-	NP_828853	-	-	-	-	-	-
2660114	1489680	1489680	4383952	4383940	SARS-CoV-1ab-nsp15ab	SARS-CoV-1ab-nsp2ab	nsp15ab	nsp2ab	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828872	P0C6X7	-	NP_828851	-	-	-	-	-	-
2660115	1489680	1489680	4383952	4383952	SARS-CoV-1ab-nsp15ab	SARS-CoV-1ab-nsp15ab	nsp15ab	nsp15ab	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828872	P0C6X7	-	NP_828872	-	-	-	-	-	-
2660116	1489680	1489680	4383953	4383948	SARS-CoV-1ab-nsp16ab	SARS-CoV-1ab-nsp10ab	nsp16ab	nsp10ab	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828873	P0C6X7	-	NP_828868	-	-	-	-	-	-
2660117	1489680	1489675	4383953	4383921	SARS-CoV-1ab-nsp16ab	SARS-CoV-7b	nsp16ab	ORF7b	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828873	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2660118	1489680	1489678	4383953	4383916	SARS-CoV-1ab-nsp16ab	SARS-CoV-9a	nsp16ab	N	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828873	P59595	-	NP_828858	-	-	-	-	-	-
2660119	1489669	1489677	4383917	4383923	SARS-CoV-3a	SARS-CoV-8b	ORF3a	ORF8b	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59632	-	NP_828852	Q80H93	-	NP_849177	-	-	-	-	-	-
2660120	1489671	1489674	4383914	4383920	SARS-CoV-4	SARS-CoV-7a	E	ORF7a	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P59635	-	NP_828857	-	-	-	-	-	-
2660121	1489672	1489674	4383913	4383920	SARS-CoV-5	SARS-CoV-7a	M	ORF7a	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59596	-	NP_828855	P59635	-	NP_828857	-	-	-	-	-	-
2660122	1489672	1489677	4383913	4383923	SARS-CoV-5	SARS-CoV-8b	M	ORF8b	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59596	-	NP_828855	Q80H93	-	NP_849177	-	-	-	-	-	-
2660123	1489677	1489680	4383923	4383947	SARS-CoV-8b	SARS-CoV-1ab-nsp9ab	ORF8b	nsp9ab	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P0C6X7	-	NP_828867	-	-	-	-	-	-
2660124	1489677	1489678	4383923	4383916	SARS-CoV-8b	SARS-CoV-9a	ORF8b	N	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P59595	-	NP_828858	-	-	-	-	-	-
2660125	1489678	1489678	4383916	4383916	SARS-CoV-9a	SARS-CoV-9a	N	N	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P59595	-	NP_828858	-	-	-	-	-	-
2660126	1489680	1489680	4383948	4383952	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp15ab	nsp10ab	nsp15ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828872	-	-	-	-	-	-
2660127	1489680	1489680	4383948	4383953	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp16ab	nsp10ab	nsp16ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828873	-	-	-	-	-	-
2660128	1489670	1489680	4383918	4383946	SARS-CoV-3b	SARS-CoV-1ab-nsp8ab	ORF3b	nsp8ab	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59633	-	NP_828853	P0C6X7	-	NP_828866	-	-	-	-	-	-
2660129	1489670	1489680	4383918	4383950	SARS-CoV-3b	SARS-CoV-1ab-nsp13ab	ORF3b	nsp13ab	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59633	-	NP_828853	P0C6X7	-	NP_828870	-	-	-	-	-	-
2660130	1489678	1489680	4383916	4383953	SARS-CoV-9a	SARS-CoV-1ab-nsp16ab	N	nsp16ab	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P0C6X7	-	NP_828873	-	-	-	-	-	-
2660131	1489678	1489677	4383916	4383923	SARS-CoV-9a	SARS-CoV-8b	N	ORF8b	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Affinity Capture-Western	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	Q80H93	-	NP_849177	-	-	-	-	-	-
2660132	1489678	7706	4383916	113500	SARS-CoV-9a	-	N	TRIM25	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	EFP|RNF147|Z147|ZNF147	Affinity Capture-Western	physical	Hu Y (2017)	PUBMED:28148787	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	Q14258	-	NP_005073	-	-	-	-	-	-
2660133	1489678	7706	4383916	113500	SARS-CoV-9a	-	N	TRIM25	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	EFP|RNF147|Z147|ZNF147	Reconstituted Complex	physical	Hu Y (2017)	PUBMED:28148787	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	Q14258	-	NP_005073	-	-	-	-	-	-
2660134	1489678	7706	4383916	113500	SARS-CoV-9a	-	N	TRIM25	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	EFP|RNF147|Z147|ZNF147	Co-localization	physical	Hu Y (2017)	PUBMED:28148787	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	in situ PLA	-	BIOGRID	P59595	-	NP_828858	Q14258	-	NP_005073	-	-	-	-	-	-
2660135	7706	1489678	113500	4383916	-	SARS-CoV-9a	TRIM25	N	EFP|RNF147|Z147|ZNF147	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Affinity Capture-Western	physical	Hu Y (2017)	PUBMED:28148787	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q14258	-	NP_005073	P59595	-	NP_828858	-	-	-	-	-	-
2660687	1489680	3661	4383941	109869	SARS-CoV-1ab-nsp3ab	-	nsp3ab	IRF3	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	-	Affinity Capture-Western	physical	Devaraj SG (2007)	PUBMED:17761676	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	-	-	-	-	-	-
2660688	3661	1489680	109869	4383941	-	SARS-CoV-1ab-nsp3ab	IRF3	nsp3ab	-	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Devaraj SG (2007)	PUBMED:17761676	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	P0C6X7	-	NP_828862	-	-	-	-	-	-
2660776	1489680	1489680	4383952	4383952	SARS-CoV-1ab-nsp15ab	SARS-CoV-1ab-nsp15ab	nsp15ab	nsp15ab	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	Co-crystal Structure	physical	Joseph JS (2007)	PUBMED:17409150	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828872	P0C6X7	-	NP_828872	-	-	-	-	-	-
2660826	3178	1489678	109420	4383916	-	SARS-CoV-9a	HNRNPA1	N	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Reconstituted Complex	physical	Luo H (2005)	PUBMED:15862300	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	P59595	-	NP_828858	-	-	-	-	-	-
2660827	3178	1489678	109420	4383916	-	SARS-CoV-9a	HNRNPA1	N	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Two-hybrid	physical	Luo H (2005)	PUBMED:15862300	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	P59595	-	NP_828858	-	-	-	-	-	-
2660828	1489674	6449	4383920	112347	SARS-CoV-7a	-	ORF7a	SGTA	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	SGT|alphaSGT|hSGT	Two-hybrid	physical	Fielding BC (2006)	PUBMED:16580632	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59635	-	NP_828857	O43765	-	NP_003012	-	-	-	-	-	-
2660829	6449	1489674	112347	4383920	-	SARS-CoV-7a	SGTA	ORF7a	SGT|alphaSGT|hSGT	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	Affinity Capture-Western	physical	Fielding BC (2006)	PUBMED:16580632	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	O43765	-	NP_003012	P59635	-	NP_828857	-	-	-	-	-	-
2660830	6449	1489674	112347	4383920	-	SARS-CoV-7a	SGTA	ORF7a	SGT|alphaSGT|hSGT	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	Co-localization	physical	Fielding BC (2006)	PUBMED:16580632	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	O43765	-	NP_003012	P59635	-	NP_828857	-	-	-	-	-	-
2660831	1489674	6449	4383920	112347	SARS-CoV-7a	-	ORF7a	SGTA	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	SGT|alphaSGT|hSGT	Affinity Capture-Western	physical	Fielding BC (2006)	PUBMED:16580632	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59635	-	NP_828857	O43765	-	NP_003012	-	-	-	-	-	-
2660832	1489674	1489672	4383920	4383913	SARS-CoV-7a	SARS-CoV-5	ORF7a	M	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	Affinity Capture-Western	physical	Fielding BC (2006)	PUBMED:16580632	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59635	-	NP_828857	P59596	-	NP_828855	-	-	-	-	-	-
